Drama-Id  Figurenname Geschlecht
x9jv.0	Malwina, seine Tochter (Sopran)	-
x9jv.0	Edgar Aubry, ein Anverwandter des Hauses Davenaut (Tenor)	-
x9jv.0	Lord Ruthwen (Bariton)	-
x9jv.0	Sir Berkley (Baß)	-
x9jv.0	Janthe, seine Tochter (Sopran)	-
x9jv.0	George Dibdin, in Davenauts Diensten (Tenor)	-
x9jv.0	John Perth, Verwalter auf dem Gute des Grafen von Marsden	-
x9jv.0	Emmy, seine Tochter, George Dibdins Braut (Sopran.)	-
x9jv.0	James Gadshill (Erster Tenor)	-
x9jv.0	Richard Scrop (Zweiter Tenor)	-
x9jv.0	Robert Green (Erster Baß)	-
x9jv.0	Toms Blunt (Zweiter Baß), Landleute von Marsden	-
x9jv.0	Suse, Blunts Frau (Alt)	-
x9jv.0	Der Vampyrmeister	-
x9jv.0	Ein Haushofmeister Davenauts (Bariton)	-
x9jv.0	Ein alter Diener Berkleys	-
x9jv.0	Ein Diener Berkleys	-
x9jv.0	Edelherren und Damen. Jäger und Diener Davenauts und Berkleys. Ballett. Landleute von Davenaut und Marsden. Brautjungfern. Blumenmädchen. Guirlandenmädchen. Musikanten. Aufwärter. Schenkmädchen. Geister. Kobolde. Gnomen. Hexen. Teufelsfratzen. Frösche. Fledermäuse	-
qhpn.0	Hollrieder, Maler.	-
qhpn.0	Musmann, Maler.	-
qhpn.0	La bella Cenci.	-
qhpn.0	Url.	-
qhpn.0	Professor Lipsius, Bildhauer.	-
qhpn.0	Der Präsident der Sezession.	-
mvqk.0	Doktor Johannes Faust, Professor zu Wittenberg	-
mvqk.0	Doktor Faustens Vater	-
mvqk.0	Wagner, Faustens Famulus	-
mvqk.0	Hanswurst, Faustens Diener	-
mvqk.0	Pluto, der Fürst der Hölle	-
mvqk.0	Charon, der Höllenfährmann	-
mvqk.0	Krumschal, der Schlemmerteufel	-
mvqk.0	Bulla, die Wollustteufelin	-
mvqk.0	Mephistopheles, der böse Geist	-
mvqk.0	Der König	-
mvqk.0	Die Königin	-
mvqk.0	Orestes, der Königin Bruder	-
mvqk.0	Erster Scherge	-
mvqk.0	Zweiter Scherge	-
mvqk.0	Krustl, ein subalterner Teufel	-
mvqk.0	Einige Studenten	-
mvqk.0	Der Pfarrer	-
mvqk.0	Mehrere Teufel	-
mvqk.0	Der »actor ludi«, der den Vorspruch spricht	-
mvqk.0	Der Geist von Doktor Faustens Mutter	-
qdks.0	Ein Abenteurer, unter dem Namen Baron Weidenstamm.	-
qdks.0	Vittoria.	-
qdks.0	Cesarino.	-
qdks.0	Lorenzo Venier.	-
qdks.0	Sein Oheim, der Senator Venier.	-
qdks.0	Die Redegonda, Sängerin.	-
qdks.0	Achilles, ihr Bruder.	-
qdks.0	Marfisa Corticelli, Tänzerin.	-
qdks.0	Ihre Mutter.	-
qdks.0	Salaino, ein junger Musiker.	-
qdks.0	Der Abbate Gamba.	-
qdks.0	Der Sohn des Bankiers Sassi.	-
qdks.0	Le Duc, Kammerdiener des Barons.	-
qdks.0	Ein alter Komponist.	-
qdks.0	Dessen Dienerin.	-
qdks.0	Ein Juwelier.	-
qdks.0	Ein fremder älterer Mann.	-
qdks.0	Drei Musiker.	-
qdks.0	Diener.	-
wcbf.0	Kaufmann Stüve aus Neuruppin.	-
wcbf.0	Assessor Alfred von Kleewitz,	-
wcbf.0	Lotte von Kleewitz, junges Ehepaar aus Norddeutschland.	-
wcbf.0	von Scheibler, kgl. bayerischer Ministerialrat.	-
wcbf.0	Sylvester Gsottmaier, Ökonom.	-
wcbf.0	Josef Filser, Ökonom und Abgeordneter.	-
wcbf.0	Marie Filser, dessen Ehefrau.	-
wcbf.0	Ein Schaffner.	-
wcbf.0	Ein Zugführer.	-
mgfp.0	Kommerzienrath Waal.	-
mgfp.0	Elise, seine Nichte.	-
mgfp.0	Ernestine, ihre Gesellschafterin.	-
mgfp.0	Landrath Brückner.	-
mgfp.0	Herr von Kiel.	-
mgfp.0	Martin, Gärtner.	-
mgfp.0	Reitknecht des Landraths.	-
mgfp.0	Ein Bauer.	-
mgfp.0	Ein Bedienter.	-
s6kn.0	Peter I., Zar von Rußland, unter dem Namen Peter Michaelow, Zimmergeselle (Bariton)	-
s6kn.0	Peter Iwanow, ein junger Russe, Zimmergeselle (Tenor)	-
s6kn.0	van Bett, Bürgermeister in Saardam (Baß)	-
s6kn.0	Marie, seine Nichte (Sopran)	-
s6kn.0	Admiral Lefort, russischer Gesandter (Baß)	-
s6kn.0	Lord Syndham, englischer Gesandter (Baß)	-
s6kn.0	Marquis von Chateauneuf, französischer Gesandter (Tenor)	-
s6kn.0	Witwe Browe, Zimmermeisterin (Alt)	-
s6kn.0	Ein Offizier (Sprechrolle)	-
s6kn.0	Ein Ratsdiener (Sprechrolle)	-
s6kn.0	Ein Brautpaar (stumme Rollen)	-
s6kn.0	Zimmerleute. Hochzeitsgäste. Einwohner von Saardam. Holländische Soldaten. Magistratspersonen. Matrosen	-
n3dj.0	Jessonda, Wittwe eines Rajah	-
n3dj.0	Amazili, ihre Schwester	-
n3dj.0	Dandau, Oberbramin	-
n3dj.0	Nadori, Bramin	-
n3dj.0	Tristan d'Accunha, General der Portugiesen	-
n3dj.0	Pedro Lopes, Obrister	-
n3dj.0	Ein indianischer Anführer	-
n3dj.0	Erste	-
n3dj.0	Zweite, Bajadere	-
n3dj.0	Braminen. Bajaderen. Portugiesische und indische Krieger. Indische Frauen und Kinder	-
ns9c.0	Rudolf II., römisch-deutscher Kaiser.	-
ns9c.0	Max,	-
ns9c.0	Mathias, seine Brüder.	-
ns9c.0	Leopold,	-
ns9c.0	Ferdinand, seine Neffen.	-
ns9c.0	Don Cäsar, des Kaisers natürlicher Sohn.	-
ns9c.0	Melchior Klesel.	-
ns9c.0	Herzog Julius von Braunschweig.	-
ns9c.0	Mathes Thurn.	-
ns9c.0	Ein Wortführer der böhmischen Stände [Graf Schlick].	-
ns9c.0	Seyfried Breuner.	-
ns9c.0	Oberst Wallenstein.	-
ns9c.0	Wolf Rumpf, des Kaisers Kämmerer.	-
ns9c.0	Oberst Ramee.	-
ns9c.0	Ein Hauptmann.	-
ns9c.0	Feldmarschall Russworm.	-
ns9c.0	Prokop, ein Bürger von Prag.	-
ns9c.0	Lukrezia, seine Tochter.	-
ns9c.0	Ein Fahnenführer.	-
ns9c.0	Mehrere Soldaten, Bürger und Diener.	-
t2z2.0	Damon, Schultheiß von Arkadien.	-
t2z2.0	Mopsus, ein Schäfer.	-
t2z2.0	Schmuhl, ein Jude und Chorus der Comödie.	-
t2z2.0	Sirmio, Amtsdiener.	-
t2z2.0	Der Wirth zur Gabel.	-
t2z2.0	Phyllis, der Mopsus Gattin.	-
t2z2.0	Salome, ein Gespenst.	-
q4j5.0	Major Neithart von Gneisenau.	-
q4j5.0	Lieutnant Brünnow, vom Schill'schen Freicorps.	-
q4j5.0	Hauptmann Steinmetz.	-
q4j5.0	Joachim Nettelbeck, ehemaliger Schiffscapitän.	-
q4j5.0	Würges, ehemaliger Soldat, invalide,	-
q4j5.0	Rathsherr Grüneberg,	-
q4j5.0	Stadtzimmermeister Geertz,	-
q4j5.0	Kaufmann Schröder,	-
q4j5.0	Rector Zipfel,	-
q4j5.0	Sein junger Sohn,	-
q4j5.0	Wittwe Blank, Colberger Bürger.	-
q4j5.0	Heinrich, ihr Sohn, ein junger Kaufmann.	-
q4j5.0	Rose, ihre Tochter.	-
q4j5.0	Schiffer Franz Arndt.	-
q4j5.0	Der Kellermeister im Rathskeller.	-
q4j5.0	Erste,	-
q4j5.0	Zweite,	-
q4j5.0	Dritte , Ordonnanz.	-
q4j5.0	Ein Gefreiter.	-
q4j5.0	Wachtmeister Weber.	-
q4j5.0	Ein französischer Parlamentär.	-
q4j5.0	Ein Wachtposten.	-
q4j5.0	Ein Kellner.	-
q4j5.0	Bürger, Soldaten, Frauen und Kinder.	-
v3mx.0	Fortunat, ein Advocat.	-
v3mx.0	Sylvester, dessen Stiefvater.	-
v3mx.0	Frau Sylvesterinn, Fortunats Mutter.	-
v3mx.0	Fiekchen, Sylvesters Tochter.	-
v3mx.0	Frau Richardinn.	-
v3mx.0	Lieschen, der Frau Richardinn Tochter.	-
v3mx.0	Strom, ein Kaufmann, Fortunats Client.	-
v3mx.0	Sorger, der Sylvesterinn Bruder.	-
v3mx.0	Renner, ein andrer Advocat.	-
v3mx.0	Friedrich, Fortunats Diener.	-
v3mx.0	Cathrine, der Frau Sylvesterinn Magd.	-
v3mx.0	Ein Goldschmidtsjunge.	-
v3mx.0	Ein Tabletkrämer.	-
v3mx.0	Ein Lackey.	-
v3mx.0	Ein Materialistenjunge.	-
tpqs.0	Der pawr.	-
tpqs.0	Die pewrin.	-
tpqs.0	Die gefatterin.	-
qfxj.0	Kotzeluch, Gastwirth zur goldnen Tonne, Bürgermeister und Musikvereindirector in Süptiz.	-
qfxj.0	Franz, dessen Sohn, Stud. jur.	-
qfxj.0	Louise, Kotzeluch's Mündel.	-
qfxj.0	Fritz, Kellner, ein Berliner.	-
qfxj.0	Lorenz Kegel, ein Breslauer.	-
qfxj.0	Ein Briefträger.	-
qfxj.0	Eine Magd.	-
x5bv.0	Kunz Kuruth, ein schweizerischer Landmann.	-
x5bv.0	Trude, dessen Frau.	-
x5bv.0	Kurt, ihr Sohn (als Reisender unerkannt).	-
pkj2.0	Gottlieb Ephraim, Bauer.	-
pkj2.0	Beate Ephraim, Bäuerin.	-
pkj2.0	Breite Ephraim, Tochter.	-
pkj2.0	Ernst Ephraim, Sohn.	-
pkj2.0	Joseph Schindler, Großknecht.	-
pkj2.0	Blumig, Viehhändler.	-
pkj2.0	Tine, Magd.	-
ndmr.0	Der König in Thule	-
ndmr.0	Teut, sein Sohn	-
ndmr.0	Velleda, die Königin	-
ndmr.0	Theoda, ein junges Mädchen	-
ndmr.0	Wolf, des Königs Waffenfreund	-
ndmr.0	Hiram, aus Karthago	-
ndmr.0	Einwohner Thules: zuerst als Fischer und Krieger mit Frauen und Kindern; späterhin auch als Landleute und Priester des Moloch	-
pj21.0	Sophia, eine Hoch-Adeliche Römische Wittib.	-
pj21.0	Fides,	-
pj21.0	Spes,	-
pj21.0	Charitas, Jhre Töchter.	-
pj21.0	Alexander I. Bischoff zu Rom.	-
pj21.0	Palladia eine Römische Hof-Dame und Liebhaberin deß Kaisers Hadriani.	-
pj21.0	Honorius, ein Römischer Aedelmann / der Sophie befreindter.	-
pj21.0	Publ. Aelius Hadrianus, Römischer Kaiser.	-
pj21.0	Julia Sabina, Seine Gemahlin.	-
pj21.0	Heliodorus,	-
pj21.0	Epictetus, Heidnische Priester und Wahrsager.	-
pj21.0	Antoninus, Stadthalter zu Rom.	-
pj21.0	Svetonius Tranquillus, Kaiserlicher Cantzler.	-
pj21.0	Salvius Julianus, Kaiserlicher Rath.	-
pj21.0	Septitius Clarus, des Kaisers fürnehmster Hauptmann.	-
pj21.0	Serena,	-
pj21.0	Flavia, Der Kaiserin Kammer-Junefern.	-
pj21.0	Ein Page der Kaiserin.	-
pj21.0	Zwey Engel.	-
pj21.0	Das Fleisch.	-
pj21.0	Die Welt.	-
pj21.0	Der Tod.	-
pj21.0	Der Teufel.	-
pj21.0	Irene, eine Christliche Jungfrau.	-
pj21.0	Der Geist Fides.	-
pj21.0	Der Geist Spes.	-
pj21.0	Der Geist Charitas.	-
pj21.0	Eine grosse Anzahl Römischer Hofleuthe / Pagen / Freygelassener / Mohren / Kriegesbedienten / und Trabanten.	-
pj21.0	Der Blutrichter nebst etlichen Beilträgern und Henckern.	-
pj21.0	Vier und zwantzig nackte Cupidines / und so viel Engel.	-
pj21.0	Reyen / darinnen die Religion / der Glaube / die Vernunft / und allerhand Ketzer.	-
pj21.0	Reyen der Christen und der Göttlichen Barmhertzigkeit.	-
pj21.0	Reyen der Jrdisch- und der himmlischen Liebe nebst der Eitelkeit und Ewigkeit.	-
pj21.0	Reyen der Christlichen Kirche / der gefangenen Christen / und der Heidnischen See-Räuber.	-
pj21.0	Reyen der Beständigkeit / deß Glaubens / der Hoffnung / der Liebe / des Fleisches / der Welt / deß Todes / deß Teufels / und der Engel.	-
11g1d.0	Kaiser Maximilian	-
11g1d.0	Götz von Berlichingen	-
11g1d.0	Elisabeth, seine Frau	-
11g1d.0	Maria, seine Schwester	-
11g1d.0	Karl, sein Söhnchen	-
11g1d.0	Georg, sein Bube	-
11g1d.0	Bischof von Bamberg	-
11g1d.0	Weislingen,	-
11g1d.0	Adelheid von Walldorf,	-
11g1d.0	Liebetraut, an des Bischofs Hofe	-
11g1d.0	Abt von Fulda	-
11g1d.0	Olearius, beider Rechte Doktor	-
11g1d.0	Bruder Martin	-
11g1d.0	Hanns von Selbitz	-
11g1d.0	Franz von Sickingen	-
11g1d.0	Lerse	-
11g1d.0	Franz, Weislingens Bube	-
11g1d.0	Kammerfräulein der Adelheid	-
11g1d.0	Metzler, Sievers, Link, Kohl, Wild, Anführer der rebellischen Bauern	-
11g1d.0	Hoffrauen, Hofleute, am Bambergischen Hofe	-
11g1d.0	Kaiserliche Räte	-
11g1d.0	Ratsherrn von Heilbronn	-
11g1d.0	Richter des Heimlichen Gerichts	-
11g1d.0	Zwei Nürnberger Kaufleute	-
11g1d.0	Max Stumpf, Pfalzgräfischer Diener	-
11g1d.0	Ein Unbekannter	-
11g1d.0	Brautvater,	-
11g1d.0	Bräutigam, Bauern	-
11g1d.0	Berlichingsche, Weislingsche, Bambergsche Reiter	-
11g1d.0	Hauptleute, Offiziere, Knechte von der Reichsarmee	-
11g1d.0	Schenkwirt	-
11g1d.0	Gerichtsdiener	-
11g1d.0	Heilbronner Bürger	-
11g1d.0	Stadtwache	-
11g1d.0	Gefängniswärter	-
11g1d.0	Bauern	-
11g1d.0	Zigeunerhauptmann	-
11g1d.0	Zigeuner, Zigeunerinnen	-
str4.0	Baron von Massengold.	-
str4.0	Fräulein Ottilie, dessen Verwandte.	-
str4.0	Hermine, Mündel des Barons.	-
str4.0	Puffmann, Sekretär.	-
str4.0	Von Gröning, ein junger Holländer.	-
str4.0	Von Packendorf,	-
str4.0	Von Lockerfeld,	-
str4.0	Von Seewald,	-
str4.0	Von Althof, Freunde des Barons.	-
str4.0	Tupper, Kammerdiener.	-
str4.0	Rumpf, Schloßwächter.	-
str4.0	Franz,	-
str4.0	Friedrich,	-
str4.0	Heinrich, Bediente.	-
str4.0	Ein Wirt.	-
str4.0	Ein Kellner.	-
str4.0	Peter Span, Zimmermann.	-
str4.0	Klara, seine Schwester.	-
str4.0	Thomas Pflökl, Zimmermann.	-
str4.0	Frau Hußbergerin, Wäscherin.	-
str4.0	Hänschen, ihr Sohn.	-
str4.0	Klopf, Klempner.	-
str4.0	Frau Klopfin, seine Frau.	-
str4.0	Netti, beider Tochter.	-
str4.0	Kübler, Bindermeister.	-
str4.0	Frau Küblerin, seine Frau.	-
str4.0	Susi, beider Tochter.	-
str4.0	Schmalzer, Greisler.	-
str4.0	Frau Schmalzerin, seine Frau.	-
str4.0	Flachs, Weber.	-
str4.0	Frau Flachsin, seine Frau.	-
str4.0	Spring,	-
str4.0	Biegel,	-
str4.0	Leicht, Schneidergesellen.	-
str4.0	Mehrere Einwohner von Kobelstadt.	-
str4.0	Wächter, Kellner, Musikanten.	-
vpvx.0	Odysseus.	-
vpvx.0	Penelopeia.	-
vpvx.0	Telemachos.	-
vpvx.0	Der Seher.	-
vpvx.0	Der Sänger.	-
vpvx.0	Erster Freier, erster Gegensprecher	-
vpvx.0	Zweiter Freier, zweiter Gegensprecher	-
vpvx.0	Dritter Freier, Chorsprecher	-
vpvx.0	Chor der Freier.	-
vpvx.0	Ein Dienender Knabe	-
vpvx.0	Zwei Dienerinnen, , stumm	-
sj74.0	Herr Barthold, Principal der Bühne.	-
sj74.0	Kolombine, seine Tochter.	-
sj74.0	Harlekin.	-
sj74.0	Scapin,	-
sj74.0	Isabelle, , Schauspieler.	-
sj74.0	Valer,	-
sj74.0	Peter, , Lichtputzer.	-
p5bz.0	Friedrich Wilhelm I., König von Preußen, Vater Friedrichs des Großen.	-
p5bz.0	Die Königin, seine Gemahlin.	-
p5bz.0	Prinzessin Wilhelmine, beider Tochter.	-
p5bz.0	Der Erbprinz von Baireuth.	-
p5bz.0	General von Grumbkow,	-
p5bz.0	Graf Schwerin,	-
p5bz.0	Graf Wartensleben, Räte und Vertraute des Königs.	-
p5bz.0	Graf Seckendorf, kaiserlicher Gesandter.	-
p5bz.0	Ritter Hotham, großbritannischer Gesandter.	-
p5bz.0	Frau von Viereck,	-
p5bz.0	Frau von Holzendorf, Damen der Königin.	-
p5bz.0	Fräulein von Sonnsfeld, Dame der Prinzessin.	-
p5bz.0	Eversmann, Kammerdiener des Königs.	-
p5bz.0	Kamke, Kammerdiener der Königin.	-
p5bz.0	Eckhof, ein Grenadier.	-
p5bz.0	Ein Lakai des Königs.	-
p5bz.0	Generale, Offiziere.	-
p5bz.0	Hofdamen.	-
p5bz.0	Die Mitglieder der Tabaksgesellschaft.	-
p5bz.0	Grenadiere.	-
p5bz.0	Lakaien.	-
vnjn.0	König Johann	-
vnjn.0	Prinz Heinrich	sein Sohn, nachmaliger König Heinrich III.
vnjn.0	Arthur	Herzog von Bretagne, Sohn des verstorbnen Herzogs Gottfried von Bretagne, älteren Bruders vom König Johann
vnjn.0	William Mareshall	Graf von Pembroke
vnjn.0	Geffrey Fitz-Peter	Graf von Essex, Oberrichter von England
vnjn.0	William Longsword	Graf von Salisbury
vnjn.0	Robert Bigot	Graf von Norfolk
vnjn.0	Hubert de Burgh	Kämmerer des Königs
vnjn.0	Robert Faulconbridge	Sohn des Sir Robert Faulconbridge
vnjn.0	Philipp Faulconbridge	sein Halbbruder, Bastard König Richard I.
vnjn.0	Jakob Gurney	Diener der Lady Faulconbridge
vnjn.0	Peter von Pomfret	ein Prophet
vnjn.0	Philipp	König von Frankreich
vnjn.0	Louis	der Dauphin
vnjn.0	Der Erzherzog von Österreich	-
vnjn.0	Kardinal Pandulpho	Legat des Papstes
vnjn.0	Melun	ein französischer Edelmann
vnjn.0	Chatillon	Gesandter von Frankreich an König Johann
vnjn.0	Eleonore	die Witwe König Heinrich II. und Mutter König Johanns
vnjn.0	Constanze	Arthurs Mutter
vnjn.0	Blanca	Tochter Alfonsos, des Königs von Kastilien, und Nichte König Johanns
vnjn.0	Lady Faulconbridge	Mutter des Bastards und Robert Faulconbridges
vnjn.0	Herren und Frauen	Bürger von Angers, ein Sheriff, Herolde, Beamte, Soldaten, Boten und andres Gefolge
vnjn.0	Die Szene ist bald in England	bald in Frankreich
kmff.0	Judith.	-
kmff.0	Ozias / Eliakim.	-
kmff.0	Chambri / Rasaias.	-
kmff.0	Mesech / Sabeth.	-
kmff.0	Jabina / Joseph.	-
kmff.0	Emanuel.	-
kmff.0	Nathanias.	-
kmff.0	Melchias / Jebanias.	-
kmff.0	Jechinan / Charmi.	-
kmff.0	Promptulus.	-
kmff.0	Misael knab / Abra.	-
kmff.0	Die umbstender.	-
kmff.0	Achior / Demius.	-
kmff.0	Desmon / Gnoster.	-
kmff.0	Priester Joachim.	-
kmff.0	Simeon / Onias.	-
kmff.0	Grygorus / Phylax.	-
kmff.0	Archidemius / Judas.	-
kmff.0	Nephalius wächter.	-
kmff.0	Pyrgophylax.	-
kmff.0	Tichophylax.	-
kmff.0	Nyctoporus / Pylius.	-
kmff.0	Pylorus / Classicus.	-
kmff.0	Hydrophila / Anhydria.	-
kmff.0	Holofernes.	-
kmff.0	Der Amoriter Hauptman.	-
kmff.0	Der Moabiter Hauptman.	-
kmff.0	Leütener.	-
kmff.0	Banerherr.	-
kmff.0	Der erst Fendrich.	-
kmff.0	Der ander Fendrich.	-
kmff.0	Der drit Fendrich.	-
kmff.0	Herold.	-
kmff.0	Schenck.	-
kmff.0	Vagao Kämerling.	-
kmff.0	Schiltknab.	-
kmff.0	Scapharchos.	-
kmff.0	Krunius.	-
kmff.0	Gynecius.	-
kmff.0	Gynecrates.	-
kmff.0	Sachar.	-
kmff.0	Spylman.	-
kmff.0	Das volck.	-
kmff.0	Calliopius.	-
vmvc.0	Julius Cäsar	-
vmvc.0	Octavius Cäsar	-
vmvc.0	Marcus Antonius	-
vmvc.0	M. Ämilius Lepidus	Triumvirn nach dem Tode des Julius Cäsar
vmvc.0	Cicero	-
vmvc.0	Publius	-
vmvc.0	Popilius Lena	Senatoren
vmvc.0	Marcus Brutus	-
vmvc.0	Cassius	-
vmvc.0	Casca	-
vmvc.0	Trebonius	-
vmvc.0	Ligarius	-
vmvc.0	Decius Brutus	-
vmvc.0	Metellus Cimber	-
vmvc.0	Cinna	Verschworne gegen Julius Cäsar
vmvc.0	Flavius	-
vmvc.0	Marullus	Tribunen
vmvc.0	Artemidorus	ein Sophist von Knidos
vmvc.0	Ein Wahrsager	-
vmvc.0	Cinna	ein Poet
vmvc.0	Ein andrer Poet	-
vmvc.0	Lucilius	-
vmvc.0	Titinius	-
vmvc.0	Messala	-
vmvc.0	Der junge Cato	-
vmvc.0	Volumnius	Freunde des Brutus und Cassius
vmvc.0	Varro	-
vmvc.0	Clitus	-
vmvc.0	Claudius	-
vmvc.0	Strato	-
vmvc.0	Lucius	-
vmvc.0	Dardanius	Diener des Brutus
vmvc.0	Pindarus	Diener des Cassius
vmvc.0	Calpurnia	Gemahlin des Cäsar
vmvc.0	Portia	Gemahlin des Brutus
vmvc.0	Senatoren	Bürger, Wache, Gefolge u.s.w.
vmvc.0	Die Szene ist einen großen Teil des Stücks hindurch zu Rom	nachher zu Sardes und bei Philippi
qd46.0	Die Baronin.	-
qd46.0	Jaromir, ihr Sohn.	-
qd46.0	Anna, dessen Frau.	-
qd46.0	Melanie Galattis.	-
qd46.0	Marie Am Rain.	-
qd46.0	Der General.	-
qd46.0	Theodor, Diener.	-
qd46.0	Hermine, eine junge Witwe.	-
qd46.0	Der kleine Jaromir, vier Jahre alt.	-
qd46.0	Die Beschließerin.	-
qd46.0	Die Jungfer.	-
qd46.0	Der Kutscher.	-
qd46.0	Das Küchenmädchen.	-
qd46.0	Der Gärtner.	-
vn4h.0	Ein Lord	-
vn4h.0	Christoph Schlau	ein betrunkner Kesselflicker
vn4h.0	Wirtin	Page, Schauspieler, Jäger und andre Bediente des Lords
vn4h.0	Baptista	ein reicher Edelmann in Padua
vn4h.0	Vincentio	ein alter Edelmann aus Pisa
vn4h.0	Lucentio	Vincentios Sohn, Liebhaber der Bianca
vn4h.0	Petruchio	ein Edelmann aus Verona, Katharinens Freier
vn4h.0	Gremio	
vn4h.0	Hortensio	Biancas Freier
vn4h.0	Tranio	
vn4h.0	Biondello	Lucentios Diener
vn4h.0	Grumio	
vn4h.0	Curtis	Petruchios Diener
vn4h.0	Ein Magister	der den Vincentio vorstellen soll
vn4h.0	Katharina	die Widerspenstige,
vn4h.0	Bianca	ihre Schwester,
vn4h.0	Eine Witwe	Baptistas Töchter
vn4h.0	Schneider	Putzbändler und Bediente des Baptista und des Petruchio
vn4h.0	Die Handlung ist abwechselnd in Padua	und in dem Landhause des Petruchio
qdm9.0	Ödipus.	-
qdm9.0	Phönix,	-
qdm9.0	Ermos,	-
qdm9.0	Elatos, die Diener aus Korinth.	-
qdm9.0	Die Stimmen der Ahnen.	-
qdm9.0	Laïos.	-
qdm9.0	Der Herold.	-
qdm9.0	Der Wagenlenker.	-
qdm9.0	Der Eine,	-
qdm9.0	Der Andere,	-
qdm9.0	Der Dritte, Diener.	-
qdm9.0	Die Königin Jokaste.	-
qdm9.0	Kreon, ihr Bruder.	-
qdm9.0	Die Königin Antiope, des Laïos Mutter.	-
qdm9.0	Teiresias.	-
qdm9.0	Der Schwertträger des Kreon.	-
qdm9.0	Der Magier.	-
qdm9.0	Ein Mann aus der Stadt.	-
qdm9.0	Ein Kind.	-
qdm9.0	Ein Sterbender.	-
qdm9.0	Die Boten und Späher in Kreons Dienst.	-
qdm9.0	Die Mägde im Palast.	-
qdm9.0	Das Volk.	-
vndf.0	Escalus	Prinz von Verona
vndf.0	Graf Paris	Verwandter des Prinzen
vndf.0	Montague	-
vndf.0	Capulet	Häupter zweier Häuser, welche in Zwist mit einander sind
vndf.0	Romeo	Montagues Sohn
vndf.0	Mercutio	Verwandter des Prinzen und Romeos Freund
vndf.0	Benvolio	Montagues Neffe und Romeos Freund
vndf.0	Tybalt	Neffe der Gräfin Capulet
vndf.0	Ein alter Mann	Capulets Oheim
vndf.0	Bruder Lorenzo	ein Franziskaner
vndf.0	Bruder Marcus	von demselben Orden
vndf.0	Balthasar	Romeos Diener
vndf.0	Simson	-
vndf.0	Gregorio	Bediente Capulets
vndf.0	Abraham	Bedienter Montagues
vndf.0	Peter	-
vndf.0	Drei Musikanten	-
vndf.0	Ein Page des Paris	-
vndf.0	Ein Offizier	-
vndf.0	Ein Apotheker	-
vndf.0	Gräfin Montague	-
vndf.0	Gräfin Capulet	-
vndf.0	Julia	Capulets Tochter
vndf.0	Juliens Amme	-
vndf.0	Bürger von Verona. Verschiedene Männer und Frauen	Verwandte beider Häuser. Masken, Wachen und andres Gefolge.
vndf.0	Die Szene ist den größten Teil des Stücks hindurch in Verona; zu Anfang des fünften Aufszugs in Mantua	-
qfsn.0	Empedokles.	-
qfsn.0	Pausanias.	-
qfsn.0	Panthea.	-
qfsn.0	Delia.	-
qfsn.0	Hermokrates.	-
qfsn.0	Mekades.	-
qfsn.0	Amphares, Agrigentiner.	-
qfsn.0	Demokles, Agrigentiner.	-
qfsn.0	Hylas, Agrigentiner.	-
rfd2.0	Herzog Karl von Württemberg.	-
rfd2.0	Gräfin Franziska von Hohenheim.	-
rfd2.0	Generalin Rieger.	-
rfd2.0	Laura, deren Pflegetochter.	-
rfd2.0	General Rieger, Kommandant des Hohen-Aspergs.	-
rfd2.0	Hauptmann von Silberkalb, Kammerherr.	-
rfd2.0	Sergeant Bleistift.	-
rfd2.0	Friedrich Schiller, Regimentsfeldscher.	-
rfd2.0	Anton Koch, genannt Spiegelberg,	-
rfd2.0	von Scharpstein, genannt Schweitzer,	-
rfd2.0	von Hover, genannt Ratzmann,	-
rfd2.0	Pfeiffer, genannt Roller,	-
rfd2.0	Peters, genannt Schufterle, , Karlsschüler.	-
rfd2.0	Christoph Bleistift, genannt Nette, Hundejunge.	-
vmw0.0	König Richard II.	-
vmw0.0	Edmund von Langley	Herzog von York
vmw0.0	Johann von Gaunt	Herzog von Lancaster, Oheime des Königs
vmw0.0	Heinrich	mit dem Zunamen Bolingbroke, Herzog von Hereford, Sohn Johanns von Gaunt nachmaliger König Heinrich IV.
vmw0.0	Herzog von Aumerle	Sohn des Herzogs von York
vmw0.0	Mowbray	Herzog von Norfolk
vmw0.0	Herzog von Surrey	-
vmw0.0	Graf von Salisbury	-
vmw0.0	Graf Berkley	-
vmw0.0	Bushy	Bagot, Green, Kreaturen König Richards
vmw0.0	Graf von Northumberland	-
vmw0.0	Heinrich Percy	sein Sohn
vmw0.0	Lord Ross	-
vmw0.0	Lord Willoughby	-
vmw0.0	Lord Fitzwater	-
vmw0.0	Bischof von Carlisle	-
vmw0.0	Abt von Westminster	-
vmw0.0	Der Lord Marschall und ein andrer Lord	-
vmw0.0	Sir Pierce von Exton	-
vmw0.0	Sir Stephen Scroop	-
vmw0.0	Der Hauptmann einer Schar von Wallisern	-
vmw0.0	Die Königin	Gemahlin König Richards
vmw0.0	Herzogin von Gloster	-
vmw0.0	Herzogin von York	-
vmw0.0	Ein Hoffräulein der Königin	-
vmw0.0	Herren von Adel	Herolde, Offiziere, Soldaten, zwei Gärtner, Gefangenwärter, Bote, Stallknecht und andres Gefolge
vmw0.0	Die Szene ist an verschiednen Orten in England und Wales	-
vmw8.0	König Heinrich VI.	-
vmw8.0	Eduard	Prinz von Wales, sein Sohn
